latitude,longitude,chi,elevation,flow_distance,drainage_area,slope,source_key,basin_key
34.3420041,109.656859,3.5306,840,18944,5.0049e+06,0.10394,52,4
34.3425451,109.65685,3.5038,832,18884,5.0337e+06,0.089418,52,4
34.3425451,109.65685,3.5038,832,18884,5.0337e+06,0.089918,52,4
34.3430825,109.656516,3.4715,829,18811,5.0418e+06,0.089918,52,4
34.343353,109.656511,3.4581,825,18781,5.0544e+06,0.094414,52,4
34.3438939,109.656503,3.4315,820,18721,5.0634e+06,0.072141,52,4
34.3438939,109.656503,3.4315,820,18721,5.0634e+06,0.080881,52,4
34.3441644,109.656498,3.4181,816,18691,5.0661e+06,0.093676,52,4
34.3444313,109.656168,3.3993,813,18649,5.2821e+06,0.092989,52,4
34.3444313,109.656168,3.3993,813,18649,5.2821e+06,0.096623,52,4
34.3449687,109.655833,3.3678,807,18576,5.2893e+06,0.068814,52,4
34.3452356,109.655503,3.3493,802.01,18534,5.3127e+06,0.065686,52,4
34.3452356,109.655503,3.3493,802.01,18534,5.3127e+06,0.068342,52,4
34.3457765,109.655494,3.3233,802,18474,5.319e+06,0.075514,52,4
34.3465915,109.655807,3.2789,795,18371,5.3298e+06,0.07213,52,4
34.346862,109.655803,3.2659,792,18341,5.3334e+06,0.071235,52,4
34.346862,109.655803,3.2659,792,18341,5.3334e+06,0.079293,52,4
34.346862,109.655803,3.2659,792,18341,5.3334e+06,0.089409,52,4
34.3471289,109.655473,3.2475,787,18299,5.3451e+06,0.08516,52,4
34.3471289,109.655473,3.2475,787,18299,5.3451e+06,0.08516,52,4
34.3473994,109.655468,3.2345,783,18269,5.3505e+06,0.097057,52,4
34.3476699,109.655464,3.2216,781,18239,5.3865e+06,0.096651,52,4
34.3484741,109.654799,3.1721,771,18124,5.4144e+06,0.065228,52,4
34.3484741,109.654799,3.1721,771,18124,5.4144e+06,0.052673,52,4
34.3484741,109.654799,3.1721,771,18124,5.4144e+06,0.057946,52,4
34.3484741,109.654799,3.1721,771,18124,5.4144e+06,0.065228,52,4
34.3495525,109.654455,3.1152,768,17992,5.4297e+06,0.062254,52,4
34.3506308,109.654112,3.0585,759,17859,5.4585e+06,0.045485,52,4
34.3506308,109.654112,3.0585,759,17859,5.4585e+06,0.045492,52,4
34.3506308,109.654112,3.0585,759,17859,5.4585e+06,0.048816,52,4
34.3506308,109.654112,3.0585,759,17859,5.4585e+06,0.048816,52,4
34.3509013,109.654108,3.0456,757,17829,5.4684e+06,0.051257,52,4
34.3517091,109.653769,3.0018,754,17727,5.4792e+06,0.051257,52,4
34.351976,109.653438,2.9837,751,17684,5.5206e+06,0.053705,52,4
34.351976,109.653438,2.9837,751,17684,5.5206e+06,0.05794,52,4
34.3527838,109.653099,2.9402,747,17582,5.5404e+06,0.056104,52,4
34.3527838,109.653099,2.9402,747,17582,5.5404e+06,0.055237,52,4
34.3527838,109.653099,2.9402,747,17582,5.5404e+06,0.060218,52,4
34.3530543,109.653095,2.9274,744,17552,5.5458e+06,0.06623,52,4
34.3530543,109.653095,2.9274,744,17552,5.5458e+06,0.062558,52,4
34.3533212,109.652764,2.9094,741,17510,5.5593e+06,0.047759,52,4
34.3535881,109.652434,2.8914,737,17467,5.5719e+06,0.048821,52,4
34.3535881,109.652434,2.8914,737,17467,5.5719e+06,0.054455,52,4
34.3535881,109.652434,2.8914,737,17467,5.5719e+06,0.052673,52,4
34.354129,109.652425,2.866,734,17407,5.5854e+06,0.052673,52,4
34.3554778,109.652077,2.7974,730,17245,5.6169e+06,0.046808,52,4
34.3557447,109.651747,2.7795,727,17202,5.6223e+06,0.038664,52,4
34.3560152,109.651743,2.7668,724,17172,5.6277e+06,0.040204,52,4
34.3560152,109.651743,2.7668,724,17172,5.6277e+06,0.04253,52,4
34.3562857,109.651738,2.7542,721.01,17142,5.6367e+06,0.044224,52,4
34.3562857,109.651738,2.7542,721.01,17142,5.6367e+06,0.044972,52,4
34.3562857,109.651738,2.7542,721.01,17142,5.6367e+06,0.048217,52,4
34.3562857,109.651738,2.7542,721.01,17142,5.6367e+06,0.051968,52,4
34.3573676,109.651721,2.7036,720,17022,5.6619e+06,0.051482,52,4
34.3579049,109.651386,2.6732,717,16950,5.67e+06,0.044959,52,4
34.3584459,109.651378,2.648,712,16890,5.6808e+06,0.044959,52,4
34.372253,109.702379,3.1085,861,16666,4.6566e+06,0.046982,53,4
34.372253,109.702379,3.1085,861,16666,4.6566e+06,0.047964,53,4
34.37252,109.702048,3.0888,858,16624,4.6719e+06,0.051919,53,4
34.3725166,109.701722,3.0749,858,16594,4.6755e+06,0.057996,53,4
34.3725166,109.701722,3.0749,858,16594,4.6755e+06,0.065686,53,4
34.3735916,109.701053,3.0081,852,16449,4.7448e+06,0.065686,53,4
34.373862,109.701049,2.9943,847,16419,4.7754e+06,0.068814,53,4
34.373862,109.701049,2.9943,847,16419,4.7754e+06,0.071951,53,4
34.373862,109.701049,2.9943,847,16419,4.7754e+06,0.079391,53,4
34.374136,109.701371,2.9749,844,16377,4.7781e+06,0.084945,53,4
34.374136,109.701371,2.9749,844,16377,4.7781e+06,0.09666,53,4
34.374136,109.701371,2.9749,844,16377,4.7781e+06,0.1201,53,4
34.3744065,109.701367,2.9612,839,16347,4.7871e+06,0.11228,53,4
34.3746804,109.701689,2.9418,835,16304,4.86e+06,0.10124,53,4
34.3749509,109.701684,2.9282,833,16274,4.8636e+06,0.085159,53,4
34.3752214,109.70168,2.9146,829,16244,4.9032e+06,0.072129,53,4
34.3754849,109.701024,2.8819,825,16172,4.9491e+06,0.071596,53,4
34.375478,109.700371,2.855,822,16112,4.959e+06,0.072129,53,4
34.375745,109.700041,2.8359,819,16069,4.9689e+06,0.062557,53,4
34.3760086,109.699384,2.8034,813,15997,4.9905e+06,0.068351,53,4
34.3760086,109.699384,2.8034,813,15997,4.9905e+06,0.075736,53,4
34.3760086,109.699384,2.8034,813,15997,4.9905e+06,0.08088,53,4
34.3760051,109.699058,2.79,811,15967,5.0031e+06,0.062557,53,4
34.3762721,109.698728,2.771,809,15924,5.0121e+06,0.081324,53,4
34.3762686,109.698401,2.7576,804,15894,5.0499e+06,0.079391,53,4
34.3762617,109.697749,2.7309,803,15834,5.0571e+06,0.08088,53,4
34.3767957,109.697088,2.6932,793,15750,5.0949e+06,0.066196,53,4
34.3767957,109.697088,2.6932,793,15750,5.0949e+06,0.063849,53,4
34.3767957,109.697088,2.6932,793,15750,5.0949e+06,0.056024,53,4
34.3767957,109.697088,2.6932,793,15750,5.0949e+06,0.062269,53,4
34.3767957,109.697088,2.6932,793,15750,5.0949e+06,0.067764,53,4
34.3770627,109.696758,2.6744,791,15707,5.1066e+06,0.074077,53,4
34.3783978,109.695106,2.5808,780,15495,5.913e+06,0.044507,53,4
34.3783978,109.695106,2.5808,780,15495,5.913e+06,0.04663,53,4
34.3783978,109.695106,2.5808,780,15495,5.913e+06,0.051233,53,4
34.3783978,109.695106,2.5808,780,15495,5.913e+06,0.054265,53,4
34.3783908,109.694453,2.5561,777,15435,5.9211e+06,0.054265,53,4
34.3789213,109.693466,2.509,774,15320,5.9607e+06,0.056066,53,4
34.3789143,109.692814,2.4743,769,15235,5.9841e+06,0.053396,53,4
34.3789143,109.692814,2.4743,769,15235,5.9841e+06,0.056066,53,4
34.3791813,109.692483,2.4569,766,15193,5.9859e+06,0.056849,53,4
34.3791778,109.692157,2.4446,763,15163,5.9913e+06,0.056024,53,4
34.3791778,109.692157,2.4446,763,15163,5.9913e+06,0.053402,53,4
34.3791778,109.692157,2.4446,763,15163,5.9913e+06,0.060217,53,4
34.3789039,109.691835,2.4273,760,15120,5.9985e+06,0.062557,53,4
34.3789004,109.691509,2.4151,758,15090,6.0021e+06,0.062263,53,4
34.3791674,109.691178,2.3977,755,15048,6.0129e+06,0.061566,53,4
34.3791569,109.6902,2.3611,752,14958,6.0363e+06,0.0599,53,4
34.3791534,109.689873,2.3489,750,14928,6.0489e+06,0.057177,53,4
34.3791499,109.689547,2.3367,748,14898,6.0507e+06,0.054454,53,4
34.3791429,109.688895,2.3124,744,14838,6.2253e+06,0.051256,53,4
34.3791429,109.688895,2.3124,744,14838,6.2253e+06,0.05268,53,4
34.3791429,109.688895,2.3124,744,14838,6.2253e+06,0.057191,53,4
34.3794099,109.688564,2.2954,741,14796,6.2424e+06,0.057191,53,4
34.3796769,109.688234,2.2784,739,14753,6.2505e+06,0.057191,53,4
34.3796734,109.687908,2.2664,738,14723,6.2703e+06,0.057191,53,4
34.3799404,109.687577,2.2495,736,14681,6.2802e+06,0.06005,53,4
34.3802074,109.687247,2.2326,734,14638,6.291e+06,0.060042,53,4
34.3802004,109.686594,2.2087,730,14578,6.2991e+06,0.047759,53,4
34.3801969,109.686268,2.1967,728,14548,6.3036e+06,0.049148,53,4
34.3801969,109.686268,2.1967,728,14548,6.3036e+06,0.050342,53,4
34.3801934,109.685942,2.1848,725,14518,6.327e+06,0.049148,53,4
34.3801899,109.685615,2.1728,723,14488,6.3423e+06,0.05062,53,4
34.3804498,109.684633,2.1322,722,14386,6.39e+06,0.04821,53,4
34.3804463,109.684306,2.1203,720,14356,6.3945e+06,0.046808,53,4
34.3804428,109.68398,2.1085,718,14326,6.399e+06,0.049148,53,4
34.3807063,109.683323,2.0799,715,14253,6.4269e+06,0.039052,53,4
34.3807027,109.682997,2.068,713,14223,6.4332e+06,0.038807,53,4
34.3807027,109.682997,2.068,713,14223,6.4332e+06,0.040969,53,4
34.3806992,109.682671,2.0562,712,14193,6.4395e+06,0.042468,53,4
34.3806992,109.682671,2.0562,712,14193,6.4395e+06,0.045204,53,4
34.3809662,109.68234,2.0395,710,14151,6.4503e+06,0.048219,53,4
34.3809627,109.682014,2.0277,707,14121,6.4521e+06,0.046981,53,4
34.3809627,109.682014,2.0277,707,14121,6.4521e+06,0.047963,53,4
34.3814931,109.681027,1.9825,705,14006,6.4962e+06,0.057551,53,4
34.382027,109.680366,1.9492,701,13921,6.5034e+06,0.056844,53,4
34.382027,109.680366,1.9492,701,13921,6.5034e+06,0.05882,53,4
34.382294,109.680036,1.9326,697,13879,6.5097e+06,0.047963,53,4
34.382294,109.680036,1.9326,697,13879,6.5097e+06,0.044507,53,4
34.3825609,109.679705,1.916,691,13836,6.552e+06,0.047896,53,4
34.3825609,109.679705,1.916,691,13836,6.552e+06,0.051238,53,4
34.3825609,109.679705,1.916,691,13836,6.552e+06,0.056849,53,4
34.3825609,109.679705,1.916,691,13836,6.552e+06,0.060947,53,4
34.3825574,109.679379,1.9042,691,13806,6.5565e+06,0.058045,53,4
34.3833548,109.678061,1.8429,686,13649,6.5907e+06,0.046981,53,4
34.3836182,109.677404,1.8147,681,13577,6.6483e+06,0.044744,53,4
34.3836182,109.677404,1.8147,681,13577,6.6483e+06,0.043534,53,4
34.3838851,109.677074,1.7982,680,13534,6.6564e+06,0.045715,53,4
34.3838851,109.677074,1.7982,680,13534,6.6564e+06,0.048904,53,4
34.3838816,109.676748,1.7866,678,13504,6.6762e+06,0.051681,53,4
34.384145,109.676091,1.7586,676,13432,6.6852e+06,0.054265,53,4
34.384412,109.67576,1.7422,671,13389,6.6969e+06,0.042908,53,4
34.3846789,109.67543,1.7258,671,13347,6.6996e+06,0.046123,53,4
34.3849459,109.675099,1.7094,669,13305,6.7032e+06,0.048325,53,4
34.3852128,109.674769,1.693,665,13262,6.7626e+06,0.04603,53,4
34.3852128,109.674769,1.693,665,13262,6.7626e+06,0.049436,53,4
34.3852128,109.674769,1.693,665,13262,6.7626e+06,0.051896,53,4
34.3857396,109.673455,1.6307,659,13100,6.8238e+06,0.039453,53,4
34.3857396,109.673455,1.6307,659,13100,6.8238e+06,0.043051,53,4
34.3857396,109.673455,1.6307,659,13100,6.8238e+06,0.04044,53,4
34.3851845,109.672159,1.5753,655,12955,6.8535e+06,0.036065,53,4
34.385181,109.671833,1.5638,654,12925,6.8616e+06,0.038803,53,4
34.385181,109.671833,1.5638,654,12925,6.8616e+06,0.040965,53,4
34.385181,109.671833,1.5638,654,12925,6.8616e+06,0.044475,53,4
34.384907,109.671511,1.5476,651,12883,6.8661e+06,0.037245,53,4
34.3846294,109.670862,1.52,649,12810,6.9012e+06,0.037038,53,4
34.3846258,109.670536,1.5086,647,12780,6.9057e+06,0.037245,53,4
34.3846223,109.67021,1.4972,645,12750,6.9147e+06,0.032851,53,4
34.3846223,109.67021,1.4972,645,12750,6.9147e+06,0.035182,53,4
34.3843483,109.669888,1.481,645,12708,6.9165e+06,0.037038,53,4
34.3840743,109.669566,1.4649,642,12665,6.921e+06,0.037245,53,4
34.3837931,109.668591,1.426,640,12563,6.9399e+06,0.037038,53,4
34.3837931,109.668591,1.426,640,12563,6.9399e+06,0.037245,53,4
34.3837896,109.668265,1.4146,638,12533,6.9417e+06,0.038127,53,4
34.383512,109.667617,1.3871,637,12460,6.9651e+06,0.034518,53,4
34.3840494,109.667282,1.3597,634,12388,6.9678e+06,0.032822,53,4
34.3840494,109.667282,1.3597,634,12388,6.9678e+06,0.035274,53,4
34.3843199,109.667278,1.3483,632,12358,6.9723e+06,0.031971,53,4
34.3843199,109.667278,1.3483,632,12358,6.9723e+06,0.034174,53,4
34.3843199,109.667278,1.3483,632,12358,6.9723e+06,0.035924,53,4
34.3845868,109.666947,1.3323,630,12316,6.9732e+06,0.031899,53,4
34.3851242,109.666613,1.3049,628,12243,6.9921e+06,0.029877,53,4
34.3853911,109.666282,1.2888,627,12201,7.029e+06,0.031969,53,4
34.3853911,109.666282,1.2888,627,12201,7.029e+06,0.033494,53,4
34.3853876,109.665956,1.2775,626,12171,7.0416e+06,0.034214,53,4
34.3853804,109.665303,1.2549,624,12111,7.0452e+06,0.031279,53,4
34.3856402,109.66432,1.2163,621,12008,7.1064e+06,0.027614,53,4
34.3861776,109.663985,1.1892,620,11936,7.1181e+06,0.028096,53,4
34.3864445,109.663655,1.1733,619,11893,7.1226e+06,0.028995,53,4
34.386715,109.66365,1.162,618,11863,7.1235e+06,0.029332,53,4
34.3869855,109.663646,1.1508,616,11833,7.1514e+06,0.029332,53,4
34.3869855,109.663646,1.1508,616,11833,7.1514e+06,0.028807,53,4
34.3872524,109.663316,1.1349,615,11791,7.1577e+06,0.030243,53,4
34.3875193,109.662985,1.1191,614,11749,7.1586e+06,0.028807,53,4
34.3877898,109.662981,1.1079,613,11719,7.1631e+06,0.031135,53,4
34.3880567,109.66265,1.092,613,11676,7.1649e+06,0.032511,53,4
34.3883201,109.661993,1.065,610,11604,7.1685e+06,0.031532,53,4
34.3883201,109.661993,1.065,610,11604,7.1685e+06,0.033766,53,4
34.3883201,109.661993,1.065,610,11604,7.1685e+06,0.035474,53,4
34.388587,109.661663,1.0491,608,11561,7.1757e+06,0.032163,53,4
34.388587,109.661663,1.0491,608,11561,7.1757e+06,0.030108,53,4
34.3891208,109.661002,1.0174,606,11476,7.1811e+06,0.031033,53,4
34.3642837,109.593216,2.4028,598,14700,5.9355e+06,0.014275,54,4
34.3642837,109.593216,2.4028,598,14700,5.9355e+06,0.01457,54,4
34.3642837,109.593216,2.4028,598,14700,5.9355e+06,0.014877,54,4
34.3642837,109.593216,2.4028,598,14700,5.9355e+06,0.013642,54,4
34.3645542,109.593212,2.3905,597.01,14670,5.9508e+06,0.013533,54,4
34.3648247,109.593207,2.3782,597.01,14640,5.9553e+06,0.013811,54,4
34.3650914,109.592876,2.3608,597,14597,5.9706e+06,0.014227,54,4
34.3653619,109.592872,2.3485,597,14567,5.9715e+06,0.014668,54,4
34.3653619,109.592872,2.3485,597,14567,5.9715e+06,0.014996,54,4
34.3656323,109.592867,2.3363,595.02,14537,6.0201e+06,0.014858,54,4
34.3694264,109.593456,2.151,592,14067,6.7653e+06,0.013537,54,4
34.3694264,109.593456,2.151,592,14067,6.7653e+06,0.012897,54,4
34.3697006,109.593778,2.1347,592,14025,6.7797e+06,0.013258,54,4
34.3699748,109.5941,2.1184,592,13983,6.7869e+06,0.013258,54,4
34.3702453,109.594095,2.1069,591,13953,6.8391e+06,0.014461,54,4
34.3702453,109.594095,2.1069,591,13953,6.8391e+06,0.01475,54,4
34.3702453,109.594095,2.1069,591,13953,6.8391e+06,0.015181,54,4
34.3702453,109.594095,2.1069,591,13953,6.8391e+06,0.015637,54,4
34.3713422,109.595382,2.0423,588,13783,6.9678e+06,0.012651,54,4
34.3716164,109.595704,2.0262,587,13740,1.033e+07,0.012553,54,4
34.3716164,109.595704,2.0262,587,13740,1.033e+07,0.012455,54,4
34.3716164,109.595704,2.0262,587,13740,1.033e+07,0.012455,54,4
34.3716164,109.595704,2.0262,587,13740,1.033e+07,0.012359,54,4
34.3721648,109.596347,1.9998,585.01,13656,1.0364e+07,0.012276,54,4
34.3721648,109.596347,1.9998,585.01,13656,1.0364e+07,0.012504,54,4
34.3721648,109.596347,1.9998,585.01,13656,1.0364e+07,0.012741,54,4
34.3721648,109.596347,1.9998,585.01,13656,1.0364e+07,0.012987,54,4
34.3721648,109.596347,1.9998,585.01,13656,1.0364e+07,0.013243,54,4
34.3724353,109.596342,1.9905,585.01,13626,1.0524e+07,0.013509,54,4
34.37298,109.59666,1.9683,585,13553,1.0646e+07,0.013787,54,4
34.3732504,109.596655,1.9591,585,13523,1.0647e+07,0.013787,54,4
34.3732504,109.596655,1.9591,585,13523,1.0647e+07,0.01367,54,4
34.3735246,109.596977,1.9461,584,13481,1.0652e+07,0.014359,54,4
34.3735246,109.596977,1.9461,584,13481,1.0652e+07,0.014786,54,4
34.3735246,109.596977,1.9461,584,13481,1.0652e+07,0.01524,54,4
34.3735246,109.596977,1.9461,584,13481,1.0652e+07,0.015722,54,4
34.3735246,109.596977,1.9461,584,13481,1.0652e+07,0.016082,54,4
34.3740656,109.596968,1.9277,582,13421,1.0777e+07,0.016077,54,4
34.3740656,109.596968,1.9277,582,13421,1.0777e+07,0.016615,54,4
34.3743398,109.597289,1.9148,582,13378,1.0788e+07,0.017191,54,4
34.374614,109.597611,1.9018,579.01,13336,1.0796e+07,0.014254,54,4
34.374614,109.597611,1.9018,579.01,13336,1.0796e+07,0.01367,54,4
34.3759813,109.598893,1.8361,578,13119,1.1011e+07,0.013947,54,4
34.3759813,109.598893,1.8361,578,13119,1.1011e+07,0.01435,54,4
34.3759813,109.598893,1.8361,578,13119,1.1011e+07,0.014777,54,4
34.3770706,109.599528,1.785,577,12949,1.111e+07,0.013284,54,4
34.3773448,109.59985,1.7723,575.01,12906,1.1179e+07,0.013284,54,4
34.3773448,109.59985,1.7723,575.01,12906,1.1179e+07,0.013402,54,4
34.3773448,109.59985,1.7723,575.01,12906,1.1179e+07,0.013675,54,4
34.3773448,109.59985,1.7723,575.01,12906,1.1179e+07,0.014082,54,4
34.3773486,109.600176,1.7633,575,12876,1.1197e+07,0.014384,54,4
34.3776228,109.600497,1.7506,575,12834,1.1201e+07,0.014699,54,4
34.377897,109.600819,1.7379,573,12792,1.1206e+07,0.011939,54,4
34.3781674,109.600815,1.729,571.01,12762,1.1211e+07,0.01227,54,4
34.3781674,109.600815,1.729,571.01,12762,1.1211e+07,0.012468,54,4
34.3781674,109.600815,1.729,571.01,12762,1.1211e+07,0.01276,54,4
34.3806203,109.602405,1.624,569,12405,1.1835e+07,0.01137,54,4
34.3806203,109.602405,1.624,569,12405,1.1835e+07,0.011566,54,4
34.3806203,109.602405,1.624,569,12405,1.1835e+07,0.011855,54,4
34.3806203,109.602405,1.624,569,12405,1.1835e+07,0.012068,54,4
34.3806203,109.602405,1.624,569,12405,1.1835e+07,0.012383,54,4
34.3806203,109.602405,1.624,569,12405,1.1835e+07,0.012716,54,4
34.3808945,109.602727,1.6116,567.01,12362,1.1847e+07,0.010989,54,4
34.3808945,109.602727,1.6116,567.01,12362,1.1847e+07,0.011619,54,4
34.3811687,109.603049,1.5993,567,12320,1.2109e+07,0.011897,54,4
34.3814429,109.60337,1.5871,567,12277,1.5902e+07,0.012189,54,4
34.3817171,109.603692,1.5765,567,12235,1.5909e+07,0.012495,54,4
34.381995,109.60434,1.5583,565,12163,1.5914e+07,0.012371,54,4
34.381995,109.60434,1.5583,565,12163,1.5914e+07,0.012592,54,4
34.381995,109.60434,1.5583,565,12163,1.5914e+07,0.012919,54,4
34.385526,109.605587,1.4202,563,11606,1.643e+07,0.011297,54,4
34.3857965,109.605582,1.4128,559,11576,1.6436e+07,0.010859,54,4
34.3857965,109.605582,1.4128,559,11576,1.6436e+07,0.011114,54,4
34.3857965,109.605582,1.4128,559,11576,1.6436e+07,0.011381,54,4
34.3857965,109.605582,1.4128,559,11576,1.6436e+07,0.011661,54,4
34.3857965,109.605582,1.4128,559,11576,1.6436e+07,0.011955,54,4
34.3857965,109.605582,1.4128,559,11576,1.6436e+07,0.012265,54,4
34.3857965,109.605582,1.4128,559,11576,1.6436e+07,0.012881,54,4
34.3857965,109.605582,1.4128,559,11576,1.6436e+07,0.013121,54,4
34.3857965,109.605582,1.4128,559,11576,1.6436e+07,0.013477,54,4
34.3857965,109.605582,1.4128,559,11576,1.6436e+07,0.013194,54,4
34.3882344,109.605868,1.3373,556,11269,1.6664e+07,0.013308,54,4
34.3882344,109.605868,1.3373,556,11269,1.6664e+07,0.013693,54,4
34.3882344,109.605868,1.3373,556,11269,1.6664e+07,0.014101,54,4
34.3882344,109.605868,1.3373,556,11269,1.6664e+07,0.014534,54,4
34.3885049,109.605864,1.33,556,11239,1.6665e+07,0.013527,54,4
34.3887754,109.605859,1.3226,554,11209,1.6716e+07,0.012552,54,4
34.3887754,109.605859,1.3226,554,11209,1.6716e+07,0.01246,54,4
34.3887754,109.605859,1.3226,554,11209,1.6716e+07,0.012797,54,4
34.3887754,109.605859,1.3226,554,11209,1.6716e+07,0.013153,54,4
34.3887754,109.605859,1.3226,554,11209,1.6716e+07,0.013529,54,4
34.3887754,109.605859,1.3226,554,11209,1.6716e+07,0.013927,54,4
34.3887754,109.605859,1.3226,554,11209,1.6716e+07,0.014049,54,4
34.3887754,109.605859,1.3226,554,11209,1.6716e+07,0.014173,54,4
34.3887754,109.605859,1.3226,554,11209,1.6716e+07,0.014611,54,4
34.3887754,109.605859,1.3226,554,11209,1.6716e+07,0.01448,54,4
34.3890458,109.605855,1.3153,553.01,11179,1.673e+07,0.016073,54,4
34.3895868,109.605846,1.2946,553.01,11094,1.6965e+07,0.016431,54,4
34.3898572,109.605841,1.2873,553,11064,1.6968e+07,0.016967,54,4
34.3898572,109.605841,1.2873,553,11064,1.6968e+07,0.017539,54,4
34.3901314,109.606163,1.277,553,11021,1.6976e+07,0.018152,54,4
34.3912096,109.605819,1.2449,549,10889,1.7008e+07,0.014048,54,4
34.3914801,109.605814,1.2376,547,10859,1.7019e+07,0.014635,54,4
34.3914801,109.605814,1.2376,547,10859,1.7019e+07,0.015079,54,4
34.3914801,109.605814,1.2376,547,10859,1.7019e+07,0.015551,54,4
34.3914801,109.605814,1.2376,547,10859,1.7019e+07,0.016053,54,4
34.3914801,109.605814,1.2376,547,10859,1.7019e+07,0.016428,54,4
34.3914801,109.605814,1.2376,547,10859,1.7019e+07,0.01682,54,4
34.3914801,109.605814,1.2376,547,10859,1.7019e+07,0.017231,54,4
34.3914801,109.605814,1.2376,547,10859,1.7019e+07,0.017664,54,4
34.3922952,109.606127,1.2128,546,10756,1.7114e+07,0.015342,54,4
34.3925694,109.606449,1.2026,546,10714,1.7119e+07,0.015196,54,4
34.394748,109.607718,1.1333,544,10424,1.7618e+07,0.014099,54,4
34.3950185,109.607714,1.1261,541.01,10394,1.7637e+07,0.013982,54,4
34.3950185,109.607714,1.1261,541.01,10394,1.7637e+07,0.014407,54,4
34.3950185,109.607714,1.1261,541.01,10394,1.7637e+07,0.01486,54,4
34.3950185,109.607714,1.1261,541.01,10394,1.7637e+07,0.015196,54,4
34.3950185,109.607714,1.1261,541.01,10394,1.7637e+07,0.015341,54,4
34.3950185,109.607714,1.1261,541.01,10394,1.7637e+07,0.015198,54,4
34.3950185,109.607714,1.1261,541.01,10394,1.7637e+07,0.015551,54,4
34.3961152,109.609001,1.0857,541,10225,1.7663e+07,0.014722,54,4
34.3647747,109.636596,2.6916,653,14965,5.4837e+06,0.029649,55,4
34.3647747,109.636596,2.6916,653,14965,5.4837e+06,0.030573,55,4
34.3647747,109.636596,2.6916,653,14965,5.4837e+06,0.031964,55,4
34.3650452,109.636592,2.6788,652,14935,5.4864e+06,0.031899,55,4
34.3653156,109.636587,2.666,650,14905,5.4891e+06,0.031964,55,4
34.3653156,109.636587,2.666,650,14905,5.4891e+06,0.033489,55,4
34.3653156,109.636587,2.666,650,14905,5.4891e+06,0.035916,55,4
34.3655861,109.636583,2.6532,647,14875,5.5413e+06,0.033215,55,4
34.366383,109.635265,2.5792,646,14700,5.6232e+06,0.031639,55,4
34.3666535,109.635261,2.5666,645,14670,5.6817e+06,0.033216,55,4
34.3671981,109.635578,2.5362,642,14598,5.6898e+06,0.030783,55,4
34.3671981,109.635578,2.5362,642,14598,5.6898e+06,0.030783,55,4
34.367739,109.635569,2.5111,639.01,14538,5.7132e+06,0.02908,55,4
34.3688173,109.635225,2.4557,636,14406,5.7456e+06,0.027702,55,4
34.3688173,109.635225,2.4557,636,14406,5.7456e+06,0.028899,55,4
34.3688173,109.635225,2.4557,636,14406,5.7456e+06,0.030783,55,4
34.3688173,109.635225,2.4557,636,14406,5.7456e+06,0.029428,55,4
34.3688173,109.635225,2.4557,636,14406,5.7456e+06,0.031383,55,4
34.3688173,109.635225,2.4557,636,14406,5.7456e+06,0.031383,55,4
34.3690877,109.635221,2.4432,634,14376,5.9049e+06,0.032953,55,4
